video ID,uploader,age,category,length,views,rate,ratings,comments
zs2DXHUKASA,gomauro,656.0,News & Politics,587.0,2268.0,5.0,11.0,7.0
HDPTEju71AA,WCAubrey,693.0,News & Politics,336.0,15693.0,5.0,10.0,7.0
Q71M88B12WA,Moon878,653.0,Entertainment,142.0,3466.0,4.91,11.0,5.0
0hKRflPCPtE,vigilante82,405.0,Autos & Vehicles,403.0,8450.0,4.84,31.0,20.0
_Yh0f5fiXLI,hohlermann,706.0,Entertainment,394.0,930.0,5.0,6.0,4.0
Dq8GXkCBO1A,1stgirldotcom,728.0,Pets & Animals,134.0,1767.0,5.0,1.0,0.0
HDK376letXE,blacktoothgrin32,662.0,Music,313.0,360.0,5.0,1.0,1.0
lpM6nFWqaQI,gomauro,656.0,News & Politics,415.0,658.0,5.0,9.0,2.0
wR2ZQrCibE4,HopeShay,714.0,News & Politics,399.0,559.0,4.76,17.0,3.0
EXxSq0n4muo,1tattootribe,647.0,Travel & Places,48.0,423.0,5.0,1.0,2.0
7RltD7iQKag,Zyphrax,693.0,Entertainment,62.0,1083.0,4.0,4.0,3.0
2vDwApc6G2M,UltimaSankekur,715.0,Gadgets & Games,140.0,96.0,0.0,0.0,0.0
FQvWMjP8V7Y,MrWeirdGuy,647.0,Gadgets & Games,352.0,2271.0,5.0,7.0,11.0
Bbz6_ZuRPB4,UltimaSankekur,716.0,Gadgets & Games,409.0,1825.0,5.0,6.0,6.0
JkAOwkjzK8o,UltimaSankekur,721.0,Gadgets & Games,361.0,759.0,5.0,2.0,7.0
PgTRqCcrVqo,UltimaSankekur,727.0,Gadgets & Games,274.0,849.0,5.0,5.0,1.0
XdPFBv92pgA,UltimaSankekur,724.0,Gadgets & Games,425.0,892.0,5.0,5.0,0.0
TcwOlA6o78g,UltimaSankekur,706.0,Gadgets & Games,260.0,302.0,5.0,1.0,0.0
VkRevZSQVYY,DanielNeedsPieBadly,697.0,Gadgets & Games,247.0,1198.0,4.33,3.0,2.0
zJT4yN7jdZ0,UltimaSankekur,740.0,Gadgets & Games,369.0,203.0,4.83,6.0,0.0
YLCIAXw7EFs,UltimaSankekur,727.0,Gadgets & Games,327.0,443.0,5.0,1.0,2.0
R4DbC7f-VxQ,UltimaSankekur,706.0,Gadgets & Games,328.0,195.0,4.0,2.0,3.0
vXK_ODjTrfc,UltimaSankekur,727.0,Gadgets & Games,290.0,85.0,5.0,1.0,0.0
eFnAK43-dJU,UltimaSankekur,723.0,Gadgets & Games,348.0,129.0,0.0,0.0,4.0
KVmVzCfGAKo,UltimaSankekur,712.0,Gadgets & Games,204.0,201.0,5.0,1.0,0.0
Wrtsym1Bgp0,UltimaSankekur,709.0,Gadgets & Games,186.0,187.0,0.0,0.0,3.0
DyY2CLwkle4,UltimaSankekur,708.0,Gadgets & Games,194.0,133.0,4.0,1.0,1.0
dTN1RB_VCBA,UltimaSankekur,713.0,Gadgets & Games,187.0,185.0,0.0,0.0,4.0
YaI0DqHozeM,UltimaSankekur,723.0,Gadgets & Games,249.0,109.0,0.0,0.0,2.0
bx9Ya93yKOg,UltimaSankekur,715.0,Gadgets & Games,148.0,180.0,5.0,1.0,1.0
B5tgYRgNm8s,uranus2307,556.0,Music,266.0,16470.0,4.88,121.0,70.0
ttsVaY6AX8I,SandraLion,661.0,Music,276.0,3031.0,4.84,25.0,9.0
jam_87jgFxE,hopeland,727.0,Music,377.0,1760.0,5.0,21.0,25.0
36RjyGiVpTk,zofl54,741.0,Music,285.0,215.0,5.0,3.0,7.0
9Kb4bnAXRJk,mariahtenor,467.0,Music,246.0,5693.0,4.55,38.0,51.0
qzT9hxGUHhY,thijsiewijsie,678.0,Music,46.0,218.0,4.0,1.0,3.0
k8pmzpC7zR0,SandraLion,665.0,Music,276.0,8638.0,4.77,73.0,71.0
OjeYFOPXNx0,SandraLion,661.0,Music,300.0,5889.0,4.84,38.0,19.0
fYl-fsOR0kU,erinjuly4,423.0,Entertainment,124.0,5836.0,4.4,25.0,33.0
QXcVWT_u-bs,mychemicalgirl4,622.0,Music,247.0,219.0,4.5,4.0,6.0
EU0mdy42BxU,jonmcsingee,550.0,Music,225.0,2016.0,4.42,24.0,28.0
1O5Y9BSXVXQ,dejanvr,697.0,Entertainment,9.0,29.0,0.0,0.0,0.0
j_TNd59aZ5w,ExpertMagic,616.0,Entertainment,93.0,6910.0,3.25,8.0,6.0
ablVc__nFXk,magicatyourfingertip,680.0,Entertainment,89.0,164.0,3.0,3.0,4.0
iVBzLjqKdY8,1337P41N,686.0,Entertainment,48.0,144.0,0.0,0.0,0.0
aVuy2My42rQ,NailStrafer,675.0,Gadgets & Games,598.0,1555.0,4.71,7.0,8.0
3ecit7MevVA,uwcref,697.0,Entertainment,15.0,85.0,5.0,1.0,1.0
B6Pb12Px3lo,ShaluAloo,733.0,Entertainment,76.0,6.0,0.0,0.0,0.0
x4mYwad4wSs,dayamdave,650.0,Entertainment,30.0,346.0,5.0,1.0,2.0
L-rcBwLSZVU,tigersharka,687.0,Autos & Vehicles,165.0,141.0,0.0,0.0,0.0
AVdCQFb9a0A,9biker9snowboarder9,659.0,Entertainment,50.0,616.0,4.75,4.0,7.0
J4wvjFrzWts,Zboy92,688.0,Entertainment,33.0,122.0,1.0,1.0,2.0
Nq8hIeqEeTw,Itsakindofmagic,581.0,Entertainment,34.0,218.0,2.0,1.0,0.0
zR5RJhkjurs,ADAM13579,553.0,Entertainment,6.0,57.0,0.0,0.0,0.0
kK7sv8lxKt0,tobyyarwood,713.0,Film & Animation,137.0,37.0,5.0,5.0,1.0
Gwh7jAFu6_8,ve121314,607.0,Entertainment,139.0,252.0,0.0,0.0,0.0
Aqk6wjRlwvM,adamdude,639.0,Entertainment,17.0,7546.0,2.2,5.0,14.0
a9S9maXsO4A,magicman2010,571.0,Entertainment,30.0,789.0,2.6,5.0,6.0
s28L4rPAfTI,Sabaton,512.0,Entertainment,144.0,19747.0,3.83,24.0,30.0
TPI7VIp-Zw8,revengefrommars,661.0,Comedy,135.0,16.0,0.0,0.0,1.0
bLxn_tkrdzg,25Raven25,446.0,Film & Animation,243.0,22949.0,4.87,269.0,126.0
QT1GixHYkXU,QBNT,671.0,Entertainment,254.0,2935.0,4.78,27.0,23.0
2dNlJ-wdJXE,NovaScotiaTourism,735.0,Travel & Places,47.0,67.0,0.0,0.0,0.0
l9fF0Dn8F_o,ceolach,545.0,Music,301.0,8591.0,4.52,48.0,23.0
u2dk18fFhnw,Seacan,668.0,Music,221.0,1879.0,5.0,6.0,3.0
ny2beJky_KM,fiddlingsam,683.0,Music,599.0,2017.0,4.75,16.0,13.0
XyKS955W4GM,malmac66,719.0,Music,48.0,76.0,0.0,0.0,0.0
l_yytnddx88,fiddlingsam,660.0,Music,302.0,1990.0,4.71,14.0,3.0
rNcSPFdWTcc,ceolach,706.0,Music,421.0,492.0,5.0,1.0,1.0
7l6QcKtwUXo,ceolach,711.0,Music,450.0,831.0,4.57,7.0,1.0
7Y55vtf3unU,shawnyboie,660.0,Music,381.0,696.0,3.8,5.0,4.0
j7WyJx82-wM,ceolach,729.0,Music,405.0,230.0,5.0,5.0,4.0
hikhX2GGT-M,ceolach,722.0,Film & Animation,262.0,57.0,0.0,0.0,0.0
XC7DKLfcFJA,capebretonu,700.0,People & Blogs,31.0,295.0,5.0,1.0,0.0
tdSyQkno15Q,MarkHennesseyVX,736.0,Music,487.0,192.0,4.0,4.0,0.0
mUJtxISarr8,NovaScotiaTourism,735.0,Travel & Places,55.0,64.0,0.0,0.0,0.0
9gADYvkzMRs,lbrankinfiles,719.0,Comedy,193.0,413.0,5.0,6.0,2.0
kl7pVM2hFO0,jerryhollandjr,594.0,Entertainment,175.0,563.0,5.0,7.0,3.0
LI1OmH4Z1T0,robertbarrie1963,733.0,Music,228.0,325.0,5.0,2.0,5.0
gpXsfgeZo60,maguines,391.0,Comedy,454.0,648.0,3.5,2.0,0.0
WGAhvk8vQWU,M4gici4n76,598.0,Entertainment,95.0,211.0,5.0,1.0,1.0
-Iu1WojaA14,coalqueens,672.0,Entertainment,137.0,608.0,5.0,5.0,0.0
5WZtJfU83sw,lokivanishes,686.0,Entertainment,54.0,5196.0,4.42,24.0,0.0
CaeOj9xRGkY,wixane,709.0,Entertainment,154.0,420.0,5.0,3.0,4.0
1glL1jlL96k,Dhanni,487.0,Entertainment,193.0,4595.0,4.73,33.0,31.0
zXqeW3yoTbA,jcarrera13,632.0,Entertainment,231.0,2028.0,4.46,13.0,16.0
CpVrYm9Nw4I,magogami,332.0,Comedy,191.0,92057.0,4.7,354.0,102.0
vPi3hu_SIPE,cyberjayrom,392.0,Entertainment,30.0,15440.0,4.92,37.0,18.0
K8uTPh8llBw,CBSTV1,479.0,Entertainment,31.0,12165.0,4.79,19.0,10.0
DdfIe5Fg3IE,Caldree,691.0,Entertainment,73.0,1197.0,5.0,3.0,2.0
5rEOjZieyKQ,thegame91156,611.0,Entertainment,31.0,6120.0,4.44,9.0,3.0
2_OsFeVYvgQ,faislebonchoix,501.0,Comedy,189.0,10650.0,4.7,30.0,20.0
fruI-N7dwrM,justincovington,677.0,Comedy,285.0,6330.0,4.71,34.0,19.0
K8RBreMrgkQ,WentworthForEver,636.0,Entertainment,587.0,1968.0,5.0,4.0,0.0
w8vBG-Q9Y3k,kitxkatz,477.0,Music,230.0,14680.0,4.83,52.0,31.0
ediThVVhyMo,manue1283,640.0,Entertainment,128.0,5500.0,4.88,17.0,13.0
PZsCLvdKT5s,blabgoo,416.0,Entertainment,216.0,8674.0,4.85,52.0,22.0
3IiR5-0PiUc,Samsunlu1,743.0,Film & Animation,123.0,563.0,5.0,1.0,0.0
xkohlsUn-ZE,zaman4242,745.0,Comedy,324.0,113.0,0.0,0.0,1.0
z5RyYJFCtKA,Samsunlu1,743.0,Film & Animation,99.0,680.0,3.0,2.0,0.0
VaTnGHXcnhs,Samsunlu1,743.0,Film & Animation,86.0,632.0,0.0,0.0,0.0
n62qSxvJuhM,Misticall1,696.0,Music,6.0,3676.0,1.8,5.0,5.0
QG4hCkeGFI8,pavlos1818,696.0,Music,5.0,2755.0,1.0,5.0,4.0
BX9nbIhavz0,93jirka93,730.0,Music,0.0,1461.0,0.0,0.0,2.0
FiytQDnt90A,beltik,703.0,Music,251.0,30448.0,4.74,53.0,18.0
9tmgUIJ5Tao,filipkohl,714.0,Music,251.0,25016.0,4.38,34.0,18.0
5AwRw9i-oSI,vagrant19d,369.0,Comedy,245.0,3291.0,4.9,10.0,4.0
8vL-Qvz96Z8,sabdel00,733.0,Music,557.0,169.0,0.0,0.0,0.0
OulQ8hXiGhw,wrexhamowls,687.0,Sports,111.0,330.0,0.0,0.0,1.0
EcKmn6DeIuc,lovewarpeace,687.0,People & Blogs,44.0,211.0,0.0,0.0,0.0
kUAtXGO_6hM,seremela,0.0, UNA ,76.0,11924.0,4.97,36.0,9.0
rHnisn9NSPE,teejai87,0.0, UNA ,86.0,2615.0,4.0,2.0,1.0
XNZeXSlT5Lk,drjoepaupore,662.0,Entertainment,142.0,1063.0,4.2,5.0,1.0
tumuZNz6hcQ,shellysautomatic,542.0,People & Blogs,139.0,1126.0,1.67,3.0,3.0
LENPinxkMg8,777me777,671.0,Travel & Places,200.0,159.0,5.0,1.0,2.0
Q6PEUwKcmjk,rmyoungman,574.0,People & Blogs,34.0,2662.0,1.0,3.0,0.0
4vwLJIBQc6Y,giodbz,667.0,Entertainment,102.0,317.0,2.0,2.0,1.0
e8c1TeG6vhQ,kyleejp,511.0,People & Blogs,29.0,3008.0,1.0,1.0,0.0
3U-wsHBtIfI,darkdonniedarko,497.0,Film & Animation,583.0,26476.0,4.94,98.0,18.0
az5KW9L5p6k,Zachattackary,332.0,Film & Animation,85.0,31876.0,4.65,104.0,32.0
yTEvgUKtZ4U,darkdonniedarko,494.0,Film & Animation,580.0,78130.0,4.88,222.0,63.0
tqGFAx6IB5s,darkdonniedarko,493.0,Film & Animation,593.0,46370.0,4.87,160.0,29.0
gVWLJRPBPT4,darkdonniedarko,528.0,Film & Animation,588.0,37952.0,4.92,132.0,21.0
rqyGNTw5API,darkdonniedarko,493.0,Film & Animation,584.0,42097.0,4.82,158.0,17.0
gixpBkYnQyI,darkdonniedarko,512.0,Film & Animation,585.0,34023.0,4.91,150.0,29.0
F2PBA12oWZ8,darkdonniedarko,512.0,Film & Animation,589.0,36392.0,4.86,139.0,26.0
2PDTtu6h3lE,darkdonniedarko,518.0,Film & Animation,583.0,30756.0,4.93,150.0,22.0
S30xpf9rAGI,darkdonniedarko,513.0,Film & Animation,593.0,26838.0,4.97,125.0,32.0
E4C42ATesmA,darkdonniedarko,493.0,Film & Animation,589.0,30034.0,4.93,126.0,22.0
ESnA4i4ghbI,darkdonniedarko,517.0,Film & Animation,576.0,30965.0,4.93,137.0,39.0
NqN1hUPC1RA,darkdonniedarko,503.0,Film & Animation,580.0,22992.0,4.93,110.0,26.0
ZI1ilk2-vaU,darkdonniedarko,528.0,Film & Animation,583.0,32052.0,4.9,120.0,17.0
Uo79JVWmHPk,lucylu122,687.0,Music,182.0,5414.0,4.43,14.0,7.0
kOvepyBbHJw,Onegirlrevolutiion,634.0,Music,235.0,4402.0,5.0,15.0,13.0
L67PXs-wphQ,andrewtjb,0.0, UNA ,205.0,4963.0,4.88,40.0,32.0
dRwCtcvfRck,w00tster1337,614.0,Music,229.0,4060.0,4.56,18.0,4.0
-blbveYSuqQ,ALS1983,676.0,Music,149.0,3426.0,3.0,8.0,0.0
CdymGyjX9OE,munchkin142,600.0,Music,182.0,3189.0,4.83,12.0,6.0
e7cWfsSGhYs,FakeFashionista,635.0,Music,143.0,1753.0,4.67,3.0,2.0
1a-_11fcWLg,OhLilyCom,676.0,Music,156.0,663.0,5.0,3.0,1.0
CPpqDqqqs3g,deceivemaker,667.0,Music,156.0,847.0,5.0,4.0,2.0
PgajiQB6GB8,thefatindian,722.0,Music,200.0,509.0,5.0,3.0,3.0
bEoYWuk3i10,ninnuke,648.0,Entertainment,181.0,666.0,4.14,7.0,1.0
VKxy3J_ZeIc,riiiiicky,723.0,Music,74.0,473.0,5.0,4.0,6.0
YUvpDEoJsm0,NiceToKnovvYou,733.0,Music,219.0,100.0,0.0,0.0,0.0
AE8z0FLuQtk,9991amw,635.0,Music,70.0,743.0,5.0,6.0,2.0
ToInkUjGBJ0,jaxdj,607.0,Music,56.0,2317.0,5.0,3.0,1.0
4dPpXo68UrY,jbubbles15,736.0,Entertainment,97.0,89.0,4.75,4.0,0.0
BMbtDpAqnQw,deluxepeopledotcom,745.0,Music,157.0,36.0,5.0,1.0,0.0
xBASjrjhm6U,jaderhcp,630.0,Music,38.0,234.0,0.0,0.0,0.0
XnMY1lxFGg0,azngrl,393.0,Entertainment,560.0,13637.0,4.92,120.0,6.0
eJS4oV9lVtM,azngrl,393.0,Entertainment,591.0,13202.0,4.94,84.0,15.0
QSQqFcHKgBk,jolyngoh,681.0,Entertainment,565.0,2319.0,5.0,10.0,1.0
83e5fltIB0Y,jolyngoh,681.0,Entertainment,352.0,2122.0,4.89,9.0,3.0
iflIf7X6Rv4,jolyngoh,682.0,Entertainment,587.0,1094.0,5.0,3.0,3.0
tJHALyPI_s4,jolyngoh,681.0,Entertainment,546.0,853.0,5.0,4.0,2.0
z4CMnAROGs8,jolyngoh,681.0,Entertainment,546.0,856.0,5.0,2.0,1.0
hy-GZh7VGlg,azngrl,424.0,Entertainment,531.0,38408.0,4.92,355.0,294.0
Y7_yAFNgQ7I,azngrl,388.0,Entertainment,1254.0,30550.0,4.89,256.0,63.0
Ssojvs98EFs,azngrl,389.0,Entertainment,1448.0,26710.0,4.87,189.0,42.0
OnhDAkicQyY,azngrl,390.0,Entertainment,1367.0,19987.0,4.93,191.0,43.0
vLD0UDY9III,azngrl,390.0,Entertainment,1246.0,19492.0,4.95,160.0,27.0
KguWImd2L3Y,azngrl,391.0,Entertainment,1595.0,19372.0,4.87,150.0,30.0
PUkVmxJbAD4,azngrl,388.0,Entertainment,1428.0,21058.0,4.78,154.0,26.0
O-SUIpwhp18,azngrl,391.0,Entertainment,1436.0,19466.0,4.84,160.0,31.0
ly9Mh3elADU,azngrl,389.0,Entertainment,1127.0,23228.0,4.85,163.0,23.0
D6OXj4buA0k,azngrl,390.0,Entertainment,1374.0,19325.0,4.86,145.0,26.0
mJinrgHixSw,azngrl,390.0,Entertainment,1167.0,18208.0,4.93,149.0,25.0
V7bWd7rqRZU,azngrl,390.0,Entertainment,1234.0,18165.0,4.89,166.0,15.0
ByQUojnjXbY,azngrl,387.0,Entertainment,1427.0,62435.0,4.91,272.0,68.0
8dJi7FBHje0,queenofsorcery,450.0,Film & Animation,228.0,21934.0,4.95,248.0,50.0
gw9RC19mjWs,queenofsorcery,450.0,Film & Animation,595.0,28377.0,4.89,307.0,92.0
t2EiAZOFcRE,queenofsorcery,460.0,Film & Animation,588.0,24589.0,4.93,272.0,40.0
Y1S7YEljgh0,queenofsorcery,425.0,Film & Animation,595.0,37796.0,4.91,479.0,159.0
LlDg1sAQd3E,queenofsorcery,460.0,Film & Animation,208.0,25233.0,4.95,311.0,62.0
lskciC3edbk,queenofsorcery,425.0,Film & Animation,596.0,34444.0,4.91,420.0,90.0
__h2aOBaaHU,queenofsorcery,426.0,Film & Animation,599.0,36023.0,4.93,404.0,114.0
TS_6MXUz720,queenofsorcery,455.0,Film & Animation,597.0,26769.0,4.91,306.0,70.0
aDdmaSp2CLs,queenofsorcery,421.0,Entertainment,598.0,42306.0,4.95,414.0,89.0
R73e7G_Gw-U,queenofsorcery,458.0,Film & Animation,589.0,25475.0,4.94,297.0,57.0
JrD0rEj_dgg,queenofsorcery,430.0,Film & Animation,193.0,24744.0,4.94,274.0,85.0
dPg3tV_bnQg,queenofsorcery,459.0,Film & Animation,584.0,24127.0,4.93,293.0,69.0
6p64aGoMAl0,queenofsorcery,459.0,Film & Animation,594.0,23699.0,4.91,281.0,33.0
q9xRJIAj6YA,queenofsorcery,459.0,Film & Animation,196.0,25925.0,4.94,256.0,105.0
rqIEKAIWBgw,queenofsorcery,460.0,Film & Animation,200.0,22419.0,4.96,225.0,35.0
RlZVs0BBuQA,queenofsorcery,459.0,Film & Animation,198.0,22777.0,4.95,219.0,39.0
7dG_hCjcKZo,dejuanp,744.0,Comedy,266.0,72.0,4.55,11.0,8.0
uiO1dRk9Xtc,BlackxSheepxGirl,733.0,People & Blogs,172.0,571.0,4.94,18.0,7.0
cxN5KS5L5iU,soulcrash,733.0,News & Politics,334.0,137.0,3.0,2.0,0.0
eo2LPzT609g,soulcrash,733.0,News & Politics,477.0,58.0,0.0,0.0,1.0
cQus8bP2aCs,soulcrash,389.0,Comedy,109.0,419.0,5.0,1.0,0.0
ZpA75HTN7QA,soulcrash,733.0,News & Politics,278.0,23.0,0.0,0.0,0.0
xFWjbGt7Cug,soulcrash,733.0,News & Politics,379.0,19.0,0.0,0.0,0.0
jboeRU2F6hA,soulcrash,389.0,People & Blogs,11.0,858.0,3.0,2.0,0.0
Fbpcn7q-teo,soulcrash,733.0,News & Politics,124.0,26.0,0.0,0.0,0.0
35EwiDAmdcg,soulcrash,733.0,News & Politics,181.0,23.0,0.0,0.0,0.0
NvaQRpY7Hic,soulcrash,733.0,News & Politics,111.0,28.0,0.0,0.0,0.0
Rax038TY-Fg,soulcrash,733.0,News & Politics,83.0,48.0,5.0,1.0,1.0
3ALj-Nh_jxE,soulcrash,733.0,News & Politics,210.0,12.0,0.0,0.0,0.0
AFBqHeXYSmY,soulcrash,733.0,News & Politics,81.0,31.0,0.0,0.0,0.0
XYKsyj4Cz10,soulcrash,733.0,News & Politics,158.0,13.0,0.0,0.0,0.0
JL3nQeM_0mo,soulcrash,733.0,News & Politics,82.0,25.0,0.0,0.0,0.0
B8-aSuNJ3-U,soulcrash,733.0,News & Politics,55.0,26.0,5.0,1.0,0.0
VqGPH-jkP68,soulcrash,733.0,News & Politics,53.0,19.0,0.0,0.0,0.0
ES47qaFL5W0,soulcrash,733.0,News & Politics,36.0,29.0,0.0,0.0,0.0
dAMZ9B0KS8I,soulcrash,733.0,News & Politics,58.0,12.0,0.0,0.0,0.0
puL63vLqn7o,soulcrash,733.0,News & Politics,44.0,16.0,0.0,0.0,0.0
eSBDfYcYXl4,soulcrash,733.0,News & Politics,14.0,23.0,5.0,1.0,1.0
KuH4hMF6mR8,nicktgr15,743.0,Music,192.0,4322.0,3.86,21.0,13.0
jp4l-ze7tl0,Oswald111,743.0,Entertainment,177.0,333.0,4.0,4.0,0.0
DvC7WBrYfrA,jejecrew,744.0,People & Blogs,176.0,326.0,5.0,2.0,0.0
gPIwTrrgoV4,NikeGirlnr1,744.0,Music,201.0,102.0,0.0,0.0,0.0
KXBDvwqh_ZE,illusivefx,743.0,Music,171.0,429.0,5.0,4.0,2.0
L-N8j1oL1Zg,antidoto1978,743.0,Music,202.0,204.0,4.0,4.0,0.0
Z9ZVBZ1XP9o,veropliktos,730.0,Entertainment,190.0,3941.0,4.64,14.0,7.0
STgvr3R16FQ,Eyesonvideos,744.0,Music,183.0,964.0,4.55,11.0,9.0
GUVWGYtCJ2o,veromarven,744.0,Music,186.0,151.0,4.5,2.0,1.0
3QkMBTWTQlM,Tassakos,734.0,Entertainment,171.0,577.0,3.5,8.0,3.0
VFreQGZGIm4,Eyesonvideos,739.0,Music,188.0,5660.0,4.04,26.0,28.0
Cu6B3Gwi3Fs,Eyesonvideos,743.0,Music,175.0,276.0,4.25,4.0,2.0
b6PJrtkXXAQ,ArtNL,724.0,Music,177.0,1440.0,4.12,8.0,3.0
OHv8-yCdKdE,andiblackpool,725.0,Music,177.0,545.0,5.0,6.0,6.0
v36iLM5TCXA,Eyesonvideos,742.0,Music,190.0,409.0,5.0,4.0,3.0
Vm0-Bs17FkQ,Eyesonvideos,744.0,Music,247.0,640.0,4.18,11.0,6.0
gR6hpsO2duw,arisglx,742.0,Film & Animation,249.0,282.0,4.8,15.0,18.0
W3FVb9NrmHA,xristinoula,667.0,Music,224.0,5917.0,4.92,25.0,11.0
s3SN2ya6sI4,stephensploosh,308.0,Music,233.0,26300.0,4.71,137.0,64.0
W8a5CwOMLTI,massive15234,708.0,Comedy,16.0,3578.0,4.12,8.0,0.0
84DqBHGkaWY,oikotimes,722.0,Music,81.0,2455.0,4.83,6.0,1.0
APCpkHuYKxU,lokeygreek,733.0,Comedy,199.0,862.0,4.5,8.0,1.0
a69dTnpbxFs,Krist0526,744.0,People & Blogs,559.0,104.0,5.0,3.0,1.0
wGnXq5w5SBU,Krist0526,744.0,People & Blogs,502.0,135.0,5.0,1.0,0.0
JGoZqEvJ0Zo,Krist0526,744.0,People & Blogs,90.0,72.0,5.0,3.0,0.0
MeriTXdLfZk,ognet,489.0,Music,175.0,44643.0,4.85,191.0,51.0
jeNsr_nQEfE,djffwd,630.0,Music,162.0,26596.0,4.91,117.0,48.0
ma-bEbHJk4E,stephensploosh,309.0,Music,185.0,41312.0,4.72,139.0,49.0
0YlZ-033EAM,jannakos,673.0,Sports,245.0,24233.0,4.56,72.0,97.0
f-vkHtlcqLI,strahd98,481.0,Comedy,107.0,66375.0,4.74,219.0,56.0
KzjaRPBXM7o,DudicalMan03,458.0,Comedy,243.0,16247.0,4.65,2006.0,16.0
T0vNcv0Z9_k,GrkWebMaster,564.0,Howto & DIY,361.0,5162.0,3.06,52.0,0.0
Q3GdBhKZEUk,GrkWebMaster,488.0,Entertainment,244.0,10540.0,4.11,65.0,15.0
THfOfnrB9HI,ValenciaLover,549.0,Travel & Places,222.0,32861.0,4.79,94.0,55.0
Mmtc90EM9MA,BernardMarx,460.0,Entertainment,77.0,82362.0,4.88,290.0,74.0
CnDzbRK4tvA,joetoufofi,653.0,Music,191.0,1981.0,4.82,11.0,5.0
x8ZdgDb1urc,greekpower20,683.0,Entertainment,29.0,1200.0,4.91,11.0,2.0
QMJsl4QY3es,veromarven,694.0,Music,258.0,4335.0,4.38,13.0,5.0
rjAlVWsG6zU,Ctrendy,731.0,Music,181.0,9840.0,4.47,47.0,39.0
Jc_t1YRpkio,lugogaliza,724.0,Music,183.0,2502.0,4.25,12.0,10.0
5eiAr_Sv_Cw,supergoofy,743.0,Music,247.0,3656.0,4.45,22.0,20.0
WP-1a8bWX_8,GAMBITxmen,722.0,Music,192.0,7561.0,4.15,34.0,19.0
vUFUPGlOUiA,lugogaliza,744.0,Music,247.0,342.0,4.12,8.0,1.0
zE_14DNHpV8,den0eimai0psonio,725.0,Music,181.0,2228.0,4.07,15.0,11.0
0yUZnT-10RA,k0ukla,737.0,Music,182.0,190.0,0.0,0.0,0.0
Myb6gFyClgc,oikotimes,744.0,Music,185.0,95.0,5.0,2.0,0.0
hXVM8sFZrvk,queenlau,727.0,Music,182.0,849.0,4.0,4.0,3.0
JQvD7fIUMAg,ikamp3,738.0,Music,207.0,360.0,5.0,8.0,4.0
HfvhOE_5DCQ,nicktgr15,743.0,Music,200.0,305.0,3.67,3.0,5.0
p1g2uGyQUQE,ArtNL,723.0,Music,183.0,653.0,4.83,6.0,1.0
EYrjrAQzYfA,Grkfreak14,737.0,Music,181.0,2842.0,4.72,25.0,13.0
TH73LnzkRoE,Ctrendy,738.0,Music,373.0,640.0,4.5,6.0,0.0
RG6eN-Ed2rk,Ctrendy,738.0,Music,352.0,372.0,5.0,3.0,0.0
rnSplLjS2TU,Ctrendy,738.0,Music,162.0,310.0,5.0,1.0,0.0
6hN46JOz3A8,Ctrendy,738.0,Music,160.0,258.0,5.0,1.0,0.0
a3YAf7UoFyk,Datchu9,744.0,Film & Animation,596.0,372.0,5.0,13.0,12.0
aYaGqHFFrfI,Datchu9,744.0,Autos & Vehicles,595.0,310.0,4.85,13.0,7.0
zDwldmj7zvM,Datchu9,744.0,Film & Animation,302.0,299.0,4.92,12.0,6.0
W1kiBxiZzKw,Revisitified,744.0,Film & Animation,593.0,213.0,5.0,3.0,3.0
mm8DhreTdNA,Revisitified,744.0,Film & Animation,326.0,179.0,5.0,3.0,3.0
tuzy6HkS04Y,Revisitified,744.0,Film & Animation,575.0,207.0,5.0,4.0,5.0
j90c8S0CuNg,Rhikaru,744.0,Film & Animation,516.0,147.0,5.0,1.0,2.0
K4SfFuDDp9M,Rhikaru,744.0,Film & Animation,524.0,91.0,5.0,1.0,1.0
iDOhluXLArY,Rhikaru,744.0,Film & Animation,453.0,70.0,4.5,2.0,0.0
9LoWEhWZEZA,waqwaq3117,739.0,Film & Animation,50.0,481.0,0.0,0.0,0.0
yrCZnFTLf44,ssjgoten,526.0,Film & Animation,597.0,135239.0,4.88,409.0,174.0
L--oJL200bA,ssjgoten,532.0,Film & Animation,419.0,97846.0,4.88,135.0,20.0
BhcxZBdVc_c,ssjgoten,539.0,Film & Animation,576.0,48200.0,5.0,97.0,24.0
JrL_GCoafqs,ssjgoten,526.0,Film & Animation,588.0,89595.0,4.88,251.0,70.0
QBOPumNBrNc,ssjgoten,526.0,Film & Animation,506.0,67898.0,4.86,198.0,97.0
s-fbbiNunB0,ssjgoten,526.0,Film & Animation,598.0,68601.0,4.84,224.0,32.0
LMVKRtsEX_s,agnesleung8,479.0,Film & Animation,593.0,107193.0,4.93,103.0,22.0
0QwJxa09AnU,agnesleung8,479.0,Film & Animation,435.0,83353.0,4.92,84.0,15.0
HAob-rW3SwI,agnesleung8,479.0,Film & Animation,446.0,76296.0,4.88,65.0,13.0
QWjDvu2qyBY,NinjerAttack,673.0,Comedy,58.0,4252.0,5.0,9.0,12.0
m97O-GngPg0,RisingDevil69,734.0,Film & Animation,445.0,605.0,0.0,0.0,5.0
LGaRFFSuzOY,powero,504.0,Comedy,42.0,2583.0,4.8,10.0,9.0
GtuydJpNBPU,pabelo123,636.0,Film & Animation,658.0,65938.0,5.0,66.0,31.0
